id_rssd,name,state,city,filing_type,reporting_period,has_filed
1429028,"KEYSTONE BANK, SSB",TX,BEE CAVE                 ,051,6/30/2025,True
3134399,PRIMEBANK OF TEXAS,TX,AUSTIN                   ,051,6/30/2025,True
6009630,"FUNDBANK, NATIONAL ASSOCIATION",TX,AUSTIN                   ,051,6/30/2025,True
479567,"FIRST NATIONAL BANK OF TRINITY, THE",TX,TRINITY                  ,051,6/30/2025,True
625065,CITIZENS STATE BANK,TX,WOODVILLE                ,051,6/30/2025,True
445955,"FIRST NATIONAL BANK OF EAST TEXAS, THE",TX,GILMER                   ,051,6/30/2025,True
323651,GILMER NATIONAL BANK,TX,GILMER                   ,051,6/30/2025,True
273662,FIRST STATE BANK OF UVALDE,TX,UVALDE                   ,051,6/30/2025,True
623454,"BANK AND TRUST, SSB, THE",TX,DEL RIO                  ,051,6/30/2025,True
30052,AMISTAD BANK,TX,DEL RIO                  ,051,6/30/2025,True
31657,"FIRST STATE BANK OF BEN WHEELER, TEXAS",TX,BEN WHEELER              ,051,6/30/2025,True
583352,FIRST NATIONAL BANK OF HUNTSVILLE,TX,HUNTSVILLE               ,051,6/30/2025,True
857455,TEJAS BANK,TX,MONAHANS                 ,051,6/30/2025,True
227357,"BRENHAM NATIONAL BANK, THE",TX,BRENHAM                  ,051,6/30/2025,True
3042234,"BANK OF BRENHAM, NATIONAL ASSOCIATION",TX,BRENHAM                  ,041,6/30/2025,True
564557,FALCON INTERNATIONAL BANK,TX,LAREDO                   ,031,6/30/2025,True
625159,COMMERCE BANK,TX,LAREDO                   ,041,6/30/2025,True
1001152,INTERNATIONAL BANK OF COMMERCE,TX,LAREDO                   ,041,6/30/2025,True
528960,TEXAS COMMUNITY BANK,TX,LAREDO                   ,041,6/30/2025,True
938859,NEWFIRST NATIONAL BANK,TX,EL CAMPO                 ,051,6/30/2025,True
888552,"FIRST STATE BANK, THE",TX,LOUISE                   ,051,6/30/2025,True
664756,PROSPERITY BANK,TX,EL CAMPO                 ,041,6/30/2025,True
498362,AMERICAN NATIONAL BANK & TRUST,TX,WICHITA FALLS            ,041,6/30/2025,True
239659,FIRST BANK,TX,BURKBURNETT              ,051,6/30/2025,True
375566,FIRST NATIONAL BANK,TX,WICHITA FALLS            ,051,6/30/2025,True
548267,"WAGGONER NATIONAL BANK OF VERNON, THE",TX,VERNON                   ,051,6/30/2025,True
181963,"CITY NATIONAL BANK OF TAYLOR, THE",TX,TAYLOR                   ,051,6/30/2025,True
3821037,R BANK,TX,ROUND ROCK               ,041,6/30/2025,True
444350,FIRST TEXAS BANK,TX,GEORGETOWN               ,051,6/30/2025,True
272151,"GRANGER NATIONAL BANK, THE",TX,GRANGER                  ,051,6/30/2025,True
174367,COMMERCE BANK TEXAS,TX,STOCKDALE                ,051,6/30/2025,True
3479018,"COMMUNITY BANK, THE",TX,BRIDGEPORT               ,051,6/30/2025,True
279,"BROADSTREET BANK, SSB",TX,MINEOLA                  ,051,6/30/2025,True
501767,"FIRST NATIONAL BANK OF WINNSBORO, THE",TX,WINNSBORO                ,051,6/30/2025,True
216164,FIRST STATE BANK,TX,GRAHAM                   ,051,6/30/2025,True
327855,CIERA BANK,TX,GRAHAM                   ,051,6/30/2025,True
839974,"GRAHAM SAVINGS AND LOAN, SSB",TX,GRAHAM                   ,051,6/30/2025,True
218261,ZAPATA NATIONAL BANK,TX,ZAPATA                   ,051,6/30/2025,True
382069,INTERNATIONAL BANK OF COMMERCE,TX,ZAPATA                   ,041,6/30/2025,True
969956,ZAVALA COUNTY BANK,TX,CRYSTAL CITY             ,051,6/30/2025,True
488653,"NATIONAL BANK OF ANDREWS, THE",TX,ANDREWS                  ,051,3/31/2025,True
917555,UBANK,TX,HUNTINGTON               ,051,3/31/2025,True
660879,"ANGELINA SAVINGS BANK, SSB",TX,LUFKIN                   ,051,3/31/2025,True
830252,"LYTLE STATE BANK OF LYTLE, TEXAS, THE",TX,LYTLE                    ,051,3/31/2025,True
851060,ATASCOSA BANK,TX,PLEASANTON               ,051,3/31/2025,True
91754,"FIRST NATIONAL BANK OF BELLVILLE, THE",TX,BELLVILLE                ,041,3/31/2025,True
733054,INDUSTRY STATE BANK,TX,INDUSTRY                 ,041,3/31/2025,True
3463875,AUSTIN COUNTY STATE BANK,TX,BELLVILLE                ,051,3/31/2025,True
523161,CITIZENS STATE BANK,TX,SEALY                    ,051,3/31/2025,True
283867,WALLIS BANK,TX,WALLIS                   ,051,3/31/2025,True
78157,BANDERA BANK,TX,BANDERA                  ,051,3/31/2025,True
3472046,FRONTIER BANK OF TEXAS,TX,ELGIN                    ,051,3/31/2025,True
18050,"FIRST NATIONAL BANK OF BASTROP, THE",TX,BASTROP                  ,051,3/31/2025,True
537560,"EXTRACO BANKS, NATIONAL ASSOCIATION",TX,TEMPLE                   ,041,3/31/2025,True
613950,FIRST NATIONAL BANK TEXAS DBA FIRST CONVENIENCE BANK,TX,KILLEEN                  ,051,3/31/2025,True
26765,VANTAGE BANK TEXAS,TX,SAN ANTONIO              ,051,3/31/2025,True
682563,FROST BANK,TX,SAN ANTONIO              ,041,3/31/2025,True
3548567,TEXAS PARTNERS BANK,TX,SAN ANTONIO              ,051,3/31/2025,True
2788656,"LONE STAR CAPITAL BANK, NATIONAL ASSOCIATION",TX,SAN ANTONIO              ,051,3/31/2025,True
474254,BROADWAY NATIONAL BANK,TX,SAN ANTONIO              ,041,3/31/2025,True
45560,JEFFERSON BANK,TX,SAN ANTONIO              ,041,3/31/2025,True
977652,JOHNSON CITY BANK,TX,JOHNSON CITY             ,051,3/31/2025,True
198961,FIRST NATIONAL BANK OF BOSQUE COUNTY,TX,VALLEY MILLS             ,051,3/31/2025,True
819154,FIRST SECURITY STATE BANK,TX,CRANFILLS GAP            ,051,3/31/2025,True
794149,COMMERCIAL NATIONAL BANK OF TEXARKANA,TX,TEXARKANA                ,041,3/31/2025,True
621357,STATE BANK OF DE KALB,TX,DE KALB                  ,051,3/31/2025,True
3485215,"TEXAS ADVANTAGE COMMUNITY BANK, NATIONAL ASSOCIATION",TX,ALVIN                    ,051,3/31/2025,True
560353,FIRST NATIONAL BANK OF LAKE JACKSON,TX,LAKE JACKSON             ,051,3/31/2025,True
796152,FIRST STATE BANK,TX,CLUTE                    ,051,3/31/2025,True
863362,BRAZOS NATIONAL BANK,TX,RICHWOOD                 ,051,3/31/2025,True
3447576,AMERICAN MOMENTUM BANK,TX,COLLEGE STATION          ,051,3/31/2025,True
644963,"FIRST NATIONAL BANK OF QUITAQUE, THE",TX,QUITAQUE                 ,051,3/31/2025,True
442655,"FIRST NATIONAL BANK IN FALFURRIAS, THE",TX,FALFURRIAS               ,051,3/31/2025,True
232856,TEXASBANK,TX,BROWNWOOD                ,051,3/31/2025,True
233358,CITIZENS NATIONAL BANK AT BROWNWOOD,TX,BROWNWOOD                ,051,3/31/2025,True
261360,CITIZENS STATE BANK,TX,SOMERVILLE               ,051,3/31/2025,True
303653,FIRST STATE BANK OF BURNET,TX,BURNET                   ,051,3/31/2025,True
631150,FIRST-LOCKHART NATIONAL BANK,TX,LOCKHART                 ,051,3/31/2025,True
954653,CITIZENS STATE BANK OF LULING,TX,LULING                   ,051,3/31/2025,True
855264,FIRST NATIONAL BANK IN PORT LAVACA,TX,PORT LAVACA              ,051,3/31/2025,True
230759,INTERNATIONAL BANK OF COMMERCE,TX,BROWNSVILLE              ,041,3/31/2025,True
380458,TEXAS REGIONAL BANK,TX,HARLINGEN                ,051,3/31/2025,True
334264,FIRST COMMUNITY BANK,TX,SAN BENITO               ,051,3/31/2025,True
346566,FIRST NATIONAL BANK OF SOUTH PADRE ISLAND,TX,SOUTH PADRE ISLAND       ,051,3/31/2025,True
729178,"CYPRESS BANK, SSB",TX,PITTSBURG                ,051,3/31/2025,True
911160,PILGRIM BANK,TX,PITTSBURG                ,051,3/31/2025,True
460556,"STATE NATIONAL BANK OF GROOM, THE",TX,GROOM                    ,051,3/31/2025,True
849357,"FIRST NATIONAL BANK OF HUGHES SPRINGS, THE",TX,HUGHES SPRINGS           ,051,3/31/2025,True
809650,"TEXANA BANK, NATIONAL ASSOCIATION",TX,LINDEN                   ,041,3/31/2025,True
578255,FIRST UNITED BANK,TX,DIMMITT                  ,051,3/31/2025,True
424352,ANAHUAC NATIONAL BANK,TX,ANAHUAC                  ,051,3/31/2025,True
548351,"AUSTIN BANK, TEXAS NATIONAL ASSOCIATION",TX,JACKSONVILLE             ,041,3/31/2025,True
739355,TEXAS NATIONAL BANK OF JACKSONVILLE,TX,JACKSONVILLE             ,041,3/31/2025,True
803265,ROBERT LEE STATE BANK,TX,ROBERT LEE               ,051,3/31/2025,True
761954,COLEMAN COUNTY STATE BANK,TX,COLEMAN                  ,051,3/31/2025,True
521064,"SANTA ANNA NATIONAL BANK, THE",TX,SANTA ANNA               ,051,3/31/2025,True
735067,"TEXAS REPUBLIC BANK, NATIONAL ASSOCIATION",TX,FRISCO                   ,051,3/31/2025,True
980960,BENCHMARK BANK,TX,PLANO                    ,051,3/31/2025,True
1176881,XD BANK,TX,PLANO                    ,041,3/31/2025,True
371362,WELLINGTON STATE BANK,TX,WELLINGTON               ,051,3/31/2025,True
801654,"FIRST STATE BANK, THE",TX,COLUMBUS                 ,051,3/31/2025,True
651952,"FIRST NATIONAL BANK OF EAGLE LAKE, THE",TX,EAGLE LAKE               ,051,3/31/2025,True
891253,COLUMBUS STATE BANK,TX,COLUMBUS                 ,051,3/31/2025,True
555256,FARMERS AND MERCHANTS BANK,TX,DE LEON                  ,051,3/31/2025,True
656658,TEXAS FINANCIAL BANK DBA THE EDEN STATE BANK,TX,EDEN                     ,051,3/31/2025,True
719964,FIRST STATE BANK,TX,PAINT ROCK               ,051,3/31/2025,True
435750,FIRST STATE BANK,TX,GAINESVILLE              ,041,3/31/2025,True
765662,MUENSTER STATE BANK,TX,MUENSTER                 ,051,3/31/2025,True
379153,"FIRST NATIONAL BANK OF EVANT, THE",TX,EVANT                    ,051,3/31/2025,True
780263,OZONA BANK,TX,OZONA                    ,051,3/31/2025,True
901451,CITIZENS NATIONAL BANK OF CROSBYTON,TX,CROSBYTON                ,051,3/31/2025,True
971070,"DALHART FEDERAL SAVINGS & LOAN ASSOCIATION, SSB",TX,DALHART                  ,051,3/31/2025,True
500658,PAVILLION BANK,TX,RICHARDSON               ,051,3/31/2025,True
60143,COMERICA BANK,TX,DALLAS                   ,031,3/31/2025,True
490450,NORTH DALLAS BANK & TRUST CO.,TX,DALLAS                   ,051,3/31/2025,True
529958,"TIB, NATIONAL ASSOCIATION",TX,FARMERS BRANCH           ,041,3/31/2025,True
3690121,LIBERTY CAPITAL BANK,TX,ADDISON                  ,051,3/31/2025,True
494654,"AMERICAN BANK, NATIONAL ASSOCIATION",TX,DALLAS                   ,051,3/31/2025,True
637451,PLAINSCAPITAL BANK,TX,UNIVERSITY PARK          ,041,3/31/2025,True
645465,VISTA BANK,TX,DALLAS                   ,041,3/31/2025,True
384652,"DALLAS CAPITAL BANK, NATIONAL ASSOCIATION",TX,DALLAS                   ,051,3/31/2025,True
3619216,TEXAS SECURITY BANK,TX,DALLAS                   ,051,3/31/2025,True
2618780,TEXAS CAPITAL BANK,TX,DALLAS                   ,041,3/31/2025,True
913753,INWOOD NATIONAL BANK,TX,DALLAS                   ,041,3/31/2025,True
3166699,TOLLESON PRIVATE BANK,TX,DALLAS                   ,051,3/31/2025,True
404653,DOMINION BANK,TX,DALLAS                   ,051,3/31/2025,True
3296859,ONE WORLD BANK,TX,DALLAS                   ,051,3/31/2025,True
726953,UNITED TEXAS BANK,TX,DALLAS                   ,041,3/31/2025,True
965789,SUSSER BANK,TX,DALLAS                   ,041,3/31/2025,True
652874,NEXBANK,TX,DALLAS                   ,041,3/31/2025,True
3284445,"T BANK, NATIONAL ASSOCIATION",TX,DALLAS                   ,051,3/31/2025,True
638355,"BANK OF DESOTO, NATIONAL ASSOCIATION",TX,DESOTO                   ,051,3/31/2025,True
766164,"TBK BANK, SSB",TX,DALLAS                   ,041,3/31/2025,True
3297490,HARMONY BANK,TX,DALLAS                   ,051,3/31/2025,True
3465392,PEGASUS BANK,TX,DALLAS                   ,041,3/31/2025,True
474759,"SUNFLOWER BANK, NATIONAL ASSOCIATION",TX,DALLAS                   ,041,3/31/2025,True
3221468,VERITEX COMMUNITY BANK,TX,DALLAS                   ,041,3/31/2025,True
594451,MAPLEMARK BANK,TX,DALLAS                   ,051,3/31/2025,True
522669,HOMEBANK TEXAS,TX,SEAGOVILLE               ,051,3/31/2025,True
1157415,STATE BANK OF TEXAS,TX,IRVING                   ,051,3/31/2025,True
623052,"LAMESA NATIONAL BANK, THE",TX,LAMESA                   ,051,3/31/2025,True
2759629,"FIRST NATIONAL BANK OF HEREFORD, THE",TX,HEREFORD                 ,051,3/31/2025,True
767152,"FIRST NATIONAL BANK IN COOPER, THE",TX,COOPER                   ,051,3/31/2025,True
5278251,CHARLES SCHWAB TRUST BANK,TX,WESTLAKE                 ,031,3/31/2025,True
3150447,"CHARLES SCHWAB BANK, SSB",TX,WESTLAKE                 ,031,3/31/2025,True
844567,POINTBANK,TX,PILOT POINT              ,051,3/31/2025,True
1893049,"CHARLES SCHWAB PREMIER BANK, SSB",TX,WESTLAKE                 ,031,3/31/2025,True
336361,SANGER BANK,TX,SANGER                   ,051,3/31/2025,True
539872,"TRUSTTEXAS BANK, S.S.B.",TX,CUERO                    ,051,3/31/2025,True
564463,CROSSROADS BANK,TX,YOAKUM                   ,051,3/31/2025,True
311265,"YOAKUM NATIONAL BANK, THE",TX,YOAKUM                   ,051,3/31/2025,True
409265,SPUR SECURITY BANK,TX,SPUR                     ,051,3/31/2025,True
753856,"DONLEY COUNTY STATE BANK, THE",TX,CLARENDON                ,051,3/31/2025,True
578862,FIRST STATE BANK OF SAN DIEGO,TX,SAN DIEGO                ,041,3/31/2025,True
561864,SOUTHWEST BANK,TX,ODESSA                   ,051,3/31/2025,True
660066,PEOPLES STATE BANK,TX,ROCKSPRINGS              ,051,3/31/2025,True
1017564,COMMERCIAL STATE BANK,TX,PALMER                   ,051,3/31/2025,True
552161,CITIZENS NATIONAL BANK OF TEXAS,TX,WAXAHACHIE               ,051,3/31/2025,True
370954,"COWBOY BANK OF TEXAS, THE",TX,MAYPEARL                 ,051,3/31/2025,True
435059,ENNIS STATE BANK,TX,ENNIS                    ,051,3/31/2025,True
1447639,WESTSTAR BANK,TX,EL PASO                  ,051,3/31/2025,True
648550,FIRST NATIONAL BANK OF DUBLIN,TX,DUBLIN                   ,051,3/31/2025,True
377663,FANNIN BANK,TX,BONHAM                   ,041,3/31/2025,True
675079,"FAYETTE SAVINGS BANK, SSB",TX,LA GRANGE                ,051,3/31/2025,True
665865,ROUND TOP STATE BANK,TX,ROUND TOP                ,051,3/31/2025,True
792659,NATIONAL BANK & TRUST,TX,LA GRANGE                ,051,3/31/2025,True
732954,CARMINE STATE BANK,TX,CARMINE                  ,051,3/31/2025,True
450753,FAYETTEVILLE BANK,TX,FAYETTEVILLE             ,041,3/31/2025,True
2490285,FIRST NATIONAL BANK,TX,ROTAN                    ,051,3/31/2025,True
393252,FIRST TEXAS NATIONAL BANK,TX,FLOYDADA                 ,051,3/31/2025,True
701857,CROWELL STATE BANK,TX,CROWELL                  ,051,3/31/2025,True
839068,SECURITY STATE BANK,TX,PEARSALL                 ,051,3/31/2025,True
253356,MOODY NATIONAL BANK,TX,GALVESTON                ,041,3/31/2025,True
473266,TEXAS FIRST BANK,TX,TEXAS CITY               ,051,3/31/2025,True
393953,"HOMETOWN BANK, NATIONAL ASSOCIATION",TX,GALVESTON                ,051,3/31/2025,True
247355,SECURITY STATE BANK & TRUST,TX,FREDERICKSBURG           ,051,3/31/2025,True
448554,SAGE CAPITAL BANK,TX,GONZALES                 ,051,3/31/2025,True
352651,BOC BANK,TX,MCLEAN                   ,051,3/31/2025,True
193162,"FIRST NATIONAL BANK OF TOM BEAN, THE",TX,TOM BEAN                 ,051,3/31/2025,True
89957,"CENDERA BANK, N.A.",TX,BELLS                    ,051,3/31/2025,True
744854,CITIZENS BANK,TX,KILGORE                  ,051,3/31/2025,True
949154,TEXAS BANK AND TRUST COMPANY,TX,LONGVIEW                 ,041,3/31/2025,True
457060,SPRING HILL STATE BANK,TX,LONGVIEW                 ,051,3/31/2025,True
362155,"FIRST NATIONAL BANK OF ANDERSON, THE",TX,ANDERSON                 ,051,3/31/2025,True
88352,FIRST STATE BANK OF BEDIAS,TX,BEDIAS                   ,041,3/31/2025,True
400365,"FIRST COMMERCIAL BANK, NATIONAL ASSOCIATION",TX,SEGUIN                   ,051,3/31/2025,True
583268,SCHERTZ BANK & TRUST,TX,SCHERTZ                  ,051,3/31/2025,True
484057,MARION STATE BANK,TX,MARION                   ,051,3/31/2025,True
305059,"FIRST STATE BANK, THE",TX,ABERNATHY                ,051,3/31/2025,True
373553,FIRST BANK AND TRUST OF MEMPHIS,TX,MEMPHIS                  ,051,3/31/2025,True
407168,FIRST STATE BANK,TX,SPEARMAN                 ,051,3/31/2025,True
919568,FIRST CAPITAL BANK,TX,QUANAH                   ,051,3/31/2025,True
3630323,THIRD COAST BANK,TX,HUMBLE                   ,051,3/31/2025,True
972862,PLAINS STATE BANK,TX,HUMBLE                   ,051,3/31/2025,True
5760439,TEXAS TRADITIONS BANK,TX,KATY                     ,051,3/31/2025,True
5728916,"AGILITY BANK, N.A.",TX,HOUSTON                  ,051,3/31/2025,True
583754,BANK OF HOUSTON,TX,HOUSTON                  ,051,3/31/2025,True
3448162,LONE STAR BANK,TX,HOUSTON                  ,051,3/31/2025,True
853251,UNITY NATIONAL BANK OF HOUSTON,TX,HOUSTON                  ,051,3/31/2025,True
3821626,"MINT NATIONAL BANK, THE",TX,KINGWOOD                 ,051,3/31/2025,True
514655,"TEXAS GULF BANK, NATIONAL ASSOCIATION",TX,HOUSTON                  ,051,3/31/2025,True
748357,GLOBAL ONE BANK,TX,HOUSTON                  ,051,3/31/2025,True
31255,CENTRAL BANK,TX,HOUSTON                  ,041,3/31/2025,True
2625724,SOUTHWESTERN NATIONAL BANK,TX,HOUSTON                  ,051,3/31/2025,True
536059,"GOLDEN BANK, NATIONAL ASSOCIATION",TX,HOUSTON                  ,041,3/31/2025,True
2597232,"HIGHTOWER TRUST COMPANY, NATIONAL ASSOCIATION, THE",TX,HOUSTON                  ,051,3/31/2025,True
596156,CAPITAL BANK,TX,HOUSTON                  ,041,3/31/2025,True
2597223,"LEGACY TRUST COMPANY, NATIONAL ASSOCIATION",TX,HOUSTON                  ,051,3/31/2025,True
5879201,INTEGRITY BANK SSB,TX,HOUSTON                  ,051,3/31/2025,True
5382514,GULF CAPITAL BANK,TX,HOUSTON                  ,051,3/31/2025,True
2694681,AMERICAN FIRST NATIONAL BANK,TX,HOUSTON                  ,051,3/31/2025,True
2362458,"WELLS FARGO BANK SOUTH CENTRAL, NATIONAL ASSOCIATION",TX,HOUSTON                  ,031,3/31/2025,True
2891622,"CORNERSTONE CAPITAL BANK, SSB",TX,HOUSTON                  ,041,3/31/2025,True
3579589,STELLAR BANK,TX,HOUSTON                  ,041,3/31/2025,True
572655,COMMUNITY BANK,TX,LONGVIEW                 ,041,3/31/2025,True
170257,HASKELL NATIONAL BANK,TX,HASKELL                  ,051,3/31/2025,True
264455,FIRST STATE BANK,TX,ATHENS                   ,051,3/31/2025,True
229454,FIRST STATE BANK OF BROWNSBORO,TX,BROWNSBORO               ,051,3/31/2025,True
956750,RIO BANK,TX,MCALLEN                  ,051,3/31/2025,True
49858,BANK OF SOUTH TEXAS,TX,MCALLEN                  ,051,3/31/2025,True
842460,LONE STAR NATIONAL BANK,TX,PHARR                    ,041,3/31/2025,True
497954,TEXAS NATIONAL BANK,TX,MERCEDES                 ,051,3/31/2025,True
432058,FREEDOM BANK,TX,ALAMO                    ,051,3/31/2025,True
518877,GREATER STATE BANK,TX,MCALLEN                  ,051,3/31/2025,True
184656,"CITIZENS NATIONAL BANK OF HILLSBORO, THE",TX,HILLSBORO                ,041,3/31/2025,True
489155,CITIZENS STATE BANK,TX,ANTON                    ,051,3/31/2025,True
412667,SUNDOWN STATE BANK,TX,SUNDOWN                  ,051,3/31/2025,True
811457,"FIRST NATIONAL BANK OF LIPAN, THE",TX,LIPAN                    ,041,3/31/2025,True
329952,"FIRST NATIONAL BANK OF GRANBURY, THE",TX,GRANBURY                 ,041,3/31/2025,True
596062,"CITY NATIONAL BANK OF SULPHUR SPRINGS, THE",TX,SULPHUR SPRINGS          ,051,3/31/2025,True
176464,ALLIANCE BANK,TX,SULPHUR SPRINGS          ,051,3/31/2025,True
700252,CITIZENS NATIONAL BANK,TX,CROCKETT                 ,051,3/31/2025,True
764151,LOVELADY STATE BANK,TX,LOVELADY                 ,051,3/31/2025,True
169354,"STATE NATIONAL BANK OF BIG SPRING, THE",TX,BIG SPRING               ,051,3/31/2025,True
871956,"FIRST BANK OF CELESTE, THE",TX,CELESTE                  ,051,3/31/2025,True
500256,"FIRST NATIONAL BANK OF MERTZON, THE",TX,MERTZON                  ,041,3/31/2025,True
924058,"JACKSBORO NATIONAL BANK, THE",TX,JACKSBORO                ,051,3/31/2025,True
317650,"CITIZENS STATE BANK, GANADO, TEXAS",TX,GANADO                   ,051,3/31/2025,True
455459,MAVERICK BANK,TX,FORT DAVIS               ,051,3/31/2025,True
173959,"FIRST NATIONAL BANK OF HEBBRONVILLE, THE",TX,HEBBRONVILLE             ,051,3/31/2025,True
333856,GRANDVIEW BANK,TX,GRANDVIEW                ,051,3/31/2025,True
366359,"FIRST NATIONAL BANK OF ANSON, THE",TX,ANSON                    ,051,3/31/2025,True
441050,"FALLS CITY NATIONAL BANK, THE",TX,FALLS CITY               ,051,3/31/2025,True
979759,"KARNES COUNTY NATIONAL BANK OF KARNES CITY, THE",TX,KARNES CITY              ,051,3/31/2025,True
599764,"AMERICAN NATIONAL BANK OF TEXAS, THE",TX,TERRELL                  ,041,3/31/2025,True
702359,TEXAS HERITAGE BANK,TX,BOERNE                   ,051,3/31/2025,True
3635551,GUADALUPE BANK,TX,KERRVILLE                ,051,3/31/2025,True
603755,FIRST STATE BANK,TX,JUNCTION                 ,051,3/31/2025,True
741152,JUNCTION NATIONAL BANK,TX,JUNCTION                 ,051,3/31/2025,True
556459,"KLEBERG BANK, N.A.",TX,KINGSVILLE               ,051,3/31/2025,True
1669,"LIBERTY NATIONAL BANK IN PARIS, THE",TX,PARIS                    ,051,3/31/2025,True
1293078,PEOPLES BANK,TX,PARIS                    ,051,3/31/2025,True
2161,LAMAR NATIONAL BANK,TX,PARIS                    ,051,3/31/2025,True
898579,"FIRST FEDERAL COMMUNITY BANK, SSB",TX,PARIS                    ,051,3/31/2025,True
14977,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",TX,LITTLEFIELD              ,041,3/31/2025,True
875758,FIRST TEXAS BANK,TX,LAMPASAS                 ,051,3/31/2025,True
818652,STOCKMENS NATIONAL BANK IN COTULLA,TX,COTULLA                  ,041,3/31/2025,True
342362,"FIRST NATIONAL BANK OF SHINER, THE",TX,SHINER                   ,041,3/31/2025,True
171768,"SOUTHSTAR BANK, S.S.B.",TX,MOULTON                  ,051,3/31/2025,True
530851,PEOPLES STATE BANK OF HALLETTSVILLE,TX,HALLETTSVILLE            ,051,3/31/2025,True
324153,FIRST NATIONAL BANK OF GIDDINGS,TX,GIDDINGS                 ,051,3/31/2025,True
958763,NORMANGEE STATE BANK,TX,NORMANGEE                ,051,3/31/2025,True
54656,CITIZENS STATE BANK,TX,BUFFALO                  ,041,3/31/2025,True
629353,FIRST LIBERTY BANK,TX,LIBERTY                  ,051,3/31/2025,True
461058,FARMERS STATE BANK,TX,GROESBECK                ,051,3/31/2025,True
414858,"INCOMMONS BANK, NATIONAL ASSOCIATION",TX,MEXIA                    ,051,3/31/2025,True
521158,"SOUTHTRUST BANK, N.A.",TX,GEORGE WEST              ,051,3/31/2025,True
570558,ARROWHEAD BANK,TX,LLANO                    ,051,3/31/2025,True
946555,LLANO NATIONAL BANK,TX,LLANO                    ,051,3/31/2025,True
199463,WESTERN BANK,TX,LUBBOCK                  ,051,3/31/2025,True
575254,CITY BANK,TX,LUBBOCK                  ,041,3/31/2025,True
215662,AMERICAN BANK OF COMMERCE,TX,WOLFFORTH                ,041,3/31/2025,True
819855,PEOPLES BANK,TX,LUBBOCK                  ,051,3/31/2025,True
524766,FIRST STATE BANK,TX,SHALLOWATER              ,041,3/31/2025,True
304762,VICTORY BANK,TX,LUBBOCK                  ,051,3/31/2025,True
42354,"COMMERCIAL NATIONAL BANK OF BRADY, THE",TX,BRADY                    ,051,3/31/2025,True
101952,"BRADY NATIONAL BANK, THE",TX,BRADY                    ,051,3/31/2025,True
292467,POINTWEST BANK,TX,WEST                     ,051,3/31/2025,True
895055,"FIRST NATIONAL BANK OF MCGREGOR, THE",TX,MC GREGOR                ,051,3/31/2025,True
549862,"COMMUNITY BANK & TRUST, WACO, TEXAS",TX,WACO                     ,041,3/31/2025,True
428060,CENTRAL NATIONAL BANK,TX,WACO                     ,051,3/31/2025,True
601658,ALLIANCE BANK CENTRAL TEXAS,TX,WOODWAY                  ,051,3/31/2025,True
307361,AMERICAN BANK NATIONAL ASSOCIATION,TX,WACO                     ,051,3/31/2025,True
435666,SECURITY BANK OF TEXAS,TX,CRAWFORD                 ,051,3/31/2025,True
741068,FIDELITY BANK OF TEXAS,TX,WACO                     ,051,3/31/2025,True
369659,FIRST NATIONAL BANK OF CENTRAL TEXAS,TX,WACO                     ,051,3/31/2025,True
108269,"FIRST NATIONAL BANK OF MOODY, THE",TX,MOODY                    ,051,3/31/2025,True
458665,"FIRST NATIONAL BANK OF STANTON, THE",TX,STANTON                  ,051,3/31/2025,True
368054,MASON BANK,TX,MASON                    ,051,3/31/2025,True
491653,"COMMERCIAL BANK, THE",TX,MASON                    ,051,3/31/2025,True
742056,CASTROVILLE STATE BANK,TX,CASTROVILLE              ,051,3/31/2025,True
77253,TXN BANK,TX,HONDO                    ,051,3/31/2025,True
375650,MENARD BANK,TX,MENARD                   ,051,3/31/2025,True
237066,WEST TEXAS NATIONAL BANK,TX,MIDLAND                  ,041,3/31/2025,True
925653,BANK OF TEXAS,TX,MIDLAND                  ,051,3/31/2025,True
293053,COMMUNITY NATIONAL BANK,TX,MIDLAND                  ,051,3/31/2025,True
53051,"BUCKHOLTS STATE BANK, THE",TX,BUCKHOLTS                ,051,3/31/2025,True
59352,CITIZENS NATIONAL BANK,TX,CAMERON                  ,051,3/31/2025,True
182951,"CLASSIC BANK, NATIONAL ASSOCIATION",TX,CAMERON                  ,051,3/31/2025,True
522753,MCBANK,TX,GOLDTHWAITE              ,051,3/31/2025,True
799854,"CITY NATIONAL BANK OF COLORADO CITY, THE",TX,COLORADO CITY            ,051,3/31/2025,True
100357,"LEGEND BANK, N. A.",TX,BOWIE                    ,051,3/31/2025,True
412751,WOODFOREST NATIONAL BANK,TX,THE WOODLANDS            ,041,3/31/2025,True
824653,TEXAS HERITAGE NATIONAL BANK,TX,DAINGERFIELD             ,051,3/31/2025,True
885869,"COMMERCIAL BANK OF TEXAS, N.A.",TX,NACOGDOCHES              ,051,3/31/2025,True
697950,CITY NATIONAL BANK,TX,CORSICANA                ,051,3/31/2025,True
856869,POWELL STATE BANK,TX,POWELL                   ,051,3/31/2025,True
738769,COMMUNITY NATIONAL BANK & TRUST OF TEXAS,TX,CORSICANA                ,051,3/31/2025,True
1435092,TEXAS NATIONAL BANK,TX,SWEETWATER               ,051,3/31/2025,True
964157,VALUEBANK TEXAS,TX,CORPUS CHRISTI           ,051,3/31/2025,True
579364,TEXAS CHAMPION BANK,TX,CORPUS CHRISTI           ,051,3/31/2025,True
